country_name,party_id,farright,v2paanteli,v2papeople,v2paopresp,v2paplur,v2paminor,v2paviol,v2paimmig,v2palgbt,v2paculsup,v2parelig,v2pagender,v2pawomlab,v2pariglef,v2pawelf,v2paclient
Poland,1565,1,2.709,1.987,-2.188,0.874,-0.449,0.647,-1.845,-1.773,-2.116,-2.758,0.043,-0.564,-0.494,0.835,-1.103
Poland,1565,1,3.266,3.33,-2.533,0.026,-0.987,-0.268,-3.034,-2.16,-2.285,-2.758,0.687,-1.42,-0.774,0.728,0.026
Poland,1565,1,2.58,3.33,-2.533,-0.37,-1.254,-0.462,-2.572,-2.584,-2.623,-2.264,0.705,-1.42,-0.822,0.728,0.23
Poland,1566,0,-0.5,-1.651,1.564,1.983,1.93,2.33,0.692,0.989,1.028,-0.002,0.524,1.593,1.533,-0.396,-1.807
Poland,1566,0,-0.811,-1.651,1.564,1.983,1.93,2.33,1.091,0.989,1.028,0.178,0.524,1.593,1.08,-0.396,-1.365
Poland,1566,0,-0.857,-1.651,1.564,1.983,2.502,2.33,1.091,1.238,1.475,0.178,0.524,1.593,0.769,-0.396,-2.09
Poland,1588,0,-0.338,0.094,1.284,2.024,1.944,2.3,1.614,1.588,1.277,1.647,1.027,2.041,-0.852,1.074,-1.112
Poland,1615,0,1.607,0.587,-1.619,0.673,-0.459,0.012,-1.401,-0.839,-1.89,-1.225,-2.319,-1.547,0.282,0.424,-2.269
Poland,1615,0,1.607,0.587,-1.383,0.673,-0.459,0.012,-1.401,-0.839,-2.164,-1.225,-1.753,-1.547,0.282,0.424,-1.446
Poland,1649,0,1.563,0.203,-1.198,1.522,-0.191,1.035,-0.642,-0.341,-0.486,-0.894,-1.571,-0.875,0.431,0.249,-1.021
Poland,1681,0,0.659,0.252,-0.507,1.531,-0.01,0.68,-0.241,0.109,-0.175,-1.381,-1.84,-0.649,0.681,-0.067,-1.351
Poland,1712,1,1.363,0.568,-1.192,1.053,-0.109,0.186,-1.179,-1.034,-1.154,-1.719,-2.256,-1.062,0.419,0.125,-2.016
Poland,1768,1,2.152,2.159,-1.289,0.718,-1.119,-0.021,-2.031,-2.656,-3.745,-3.124,-1.104,-3.76,0.411,0.043,-0.942
Poland,1768,1,1.841,2.159,-1.593,0.718,-1.119,-0.021,-2.232,-2.388,-3.745,-3.124,-1.101,-3.76,0.411,0.043,-0.839
Poland,3224,1,2.827,1.409,-2.283,-0.158,-1.766,-1.405,-4.105,-2.62,-3.551,-2.222,-1.308,-2.486,1.791,-0.027,-1.22
Poland,3999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poland,3999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poland,3999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poland,4630,0,-0.089,-1.801,0.782,1.995,2.498,2.297,2.099,1.631,1.464,1.649,2.246,1.297,1.458,-1.08,-2.035
Poland,4631,1,2.654,1.544,-1.612,0.896,-0.736,-0.231,-2.001,-0.926,-1.61,-0.716,-1.234,-0.83,0.87,0.035,-1.656
Poland,4631,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poland,4871,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poland,7356,0,0.899,0.658,0.81,2.011,2.309,1.714,1.666,2.406,2.46,0.773,2.151,1.754,-1.672,0.937,-2.004
Portugal,284,0,2.293,-0.892,1.376,1.924,1.7,1.808,1.648,1.195,2.004,1.821,-1.399,1.749,-2.831,2.697,-2.349
Portugal,284,0,2.293,-0.892,1.468,1.924,1.7,1.808,1.648,1.195,2.004,1.821,-1.399,1.749,-2.831,2.697,-2.349
Portugal,284,0,2.293,-0.892,1.468,1.924,1.7,1.808,1.648,1.53,2.004,1.821,-1.399,1.749,-2.831,2.697,-2.349
Portugal,284,0,1.816,-0.993,2.19,1.924,1.7,1.808,2.32,1.53,2.766,1.821,0.308,1.16,-3.224,2.442,-2.688
Portugal,284,0,1.816,-0.993,2.33,1.924,1.7,1.808,2.32,1.53,2.766,1.821,0.308,1.16,-3.224,2.442,-2.688
Portugal,284,0,2.028,-0.993,2.33,1.924,1.7,1.808,2.32,1.53,2.766,1.821,0.308,1.16,-3.224,2.442,-2.688
Portugal,284,0,2.028,-0.993,2.33,1.924,1.7,1.808,2.32,1.53,2.766,1.821,0.308,1.16,-3.224,2.442,-2.688
Portugal,284,0,1.835,-0.993,2.33,1.924,1.7,1.808,2.32,1.53,2.766,1.821,0.308,1.16,-2.671,2.442,-2.688
Portugal,284,0,1.835,-0.993,2.33,1.924,2.381,1.808,2.32,1.53,2.766,1.821,0.313,1.16,-2.671,2.442,-2.688
Portugal,655,0,-0.022,-1.341,1.571,1.888,1.734,1.786,1.601,1.516,1.962,1.843,-1.124,1.173,-0.711,0.86,-1.057
Portugal,655,0,-0.022,-1.341,1.571,1.888,1.738,1.786,1.601,1.516,1.962,1.843,-1.124,1.173,-0.532,0.86,-1.057
Portugal,655,0,-0.022,-1.341,1.571,1.888,1.738,1.786,1.601,1.516,1.962,1.843,-1.124,1.173,-0.532,0.565,-1.057
Portugal,655,0,-0.022,-1.341,2.314,1.888,1.738,1.786,1.601,2.031,2.783,1.843,1.002,1.156,-0.532,0.815,-1.06
Portugal,655,0,-0.022,-1.341,2.314,1.888,1.738,1.786,1.601,2.573,2.783,1.843,1.352,1.585,-0.532,0.815,-1.06
Portugal,655,0,-0.022,-1.341,2.314,1.888,2.418,1.786,1.601,2.573,2.783,1.843,1.749,1.585,-0.532,0.815,-1.06
Portugal,655,0,-0.022,-1.341,2.314,1.888,2.418,1.786,1.601,2.573,2.783,1.843,1.749,1.585,-0.532,0.815,-1.06
Portugal,655,0,-0.022,-1.341,2.314,1.888,2.418,1.786,1.601,2.573,2.783,1.843,1.749,1.585,-0.734,0.815,-1.06
Portugal,655,0,-0.022,-1.341,2.314,1.888,2.418,1.786,1.579,2.575,2.77,1.802,1.749,1.159,-0.53,0.815,-1.06
Portugal,1308,0,-1.736,-2.48,1.269,1.921,1.559,1.779,-1.552,-1.647,1.146,-1.127,-0.671,0.178,1.872,-0.855,-1.512
Portugal,1308,0,-1.736,-0.994,1.269,1.921,1.559,1.779,-1.552,-1.637,1.146,-1.127,-0.671,0.178,1.872,-0.855,-1.512
Portugal,1308,0,-1.345,-0.912,2.016,1.921,0.9,0.933,-0.412,-1.311,1.542,-0.795,-0.075,-0.14,1.872,-1.018,-1.645
Portugal,1308,0,-1.345,-0.912,2.016,1.921,0.9,1.137,-0.412,-1.311,1.542,-0.921,-0.075,-0.14,1.872,-1.018,-1.645
Portugal,1308,0,-1.345,-0.912,2.016,1.921,0.9,1.137,-0.412,-1.311,1.542,-0.773,-0.075,0.442,1.872,-1.018,-1.645
Portugal,1308,0,-1.345,-1.967,1.881,1.921,0.9,1.137,-0.412,-1.057,1.542,-0.773,0.213,0.442,1.872,-1.018,-1.645
Portugal,1310,0,1.504,-1.186,2.451,1.883,2.402,1.789,3.647,3.778,3.41,1.835,2.642,2.432,-2.673,2.421,-2.747
Portugal,1310,0,1.504,-1.186,2.229,1.883,2.402,1.789,3.647,3.778,3.41,1.835,2.642,2.432,-2.673,2.421,-2.747
Portugal,1310,0,1.694,-1.186,2.229,1.883,2.402,1.789,3.647,3.778,3.41,1.835,2.925,2.432,-2.673,2.421,-2.747
Portugal,1310,0,1.516,-1.186,2.229,1.883,2.402,1.789,3.647,3.778,3.41,1.835,3.687,2.432,-2.299,2.421,-2.747
Portugal,1310,0,1.314,-1.309,2.229,1.883,2.402,1.789,3.647,3.778,3.41,1.835,3.687,2.432,-2.299,2.436,-2.747
Portugal,1359,0,-0.933,-1.896,1.351,1.925,1.553,1.794,0.745,-0.718,1.494,0.063,-0.893,1.155,0.845,-0.059,-1.049
Portugal,1359,0,-1.363,-1.896,1.438,1.925,1.553,1.794,0.745,-0.718,1.494,0.063,-0.893,1.155,0.845,-0.059,-1.049
Portugal,1359,0,-1.363,-1.896,1.438,1.925,1.553,1.794,0.745,-0.718,1.494,0.063,-0.893,1.155,0.845,-0.059,-1.049
Portugal,1359,0,-1.413,-1.896,2.102,1.925,0.96,1.132,0.519,-0.434,2.009,0.063,0.466,1.174,0.845,-0.066,-1.058
Portugal,1359,0,-1.413,-1.896,2.102,1.925,0.96,1.132,0.519,-0.434,2.009,0.063,0.466,1.174,0.845,-0.066,-1.058
Portugal,1359,0,-1.746,-1.896,1.868,1.925,0.96,1.132,0.938,-0.434,2.009,0.063,1.182,1.174,0.845,-0.066,-1.058
Portugal,1359,0,-1.378,-1.896,1.724,1.925,0.96,1.132,0.938,-0.434,2.009,0.063,1.182,1.174,1.074,-0.357,-1.058
Portugal,1359,0,-1.734,-1.896,1.724,1.925,0.96,1.132,0.938,-0.434,2.009,0.498,1.182,1.174,0.842,-0.357,-1.058
Portugal,1359,0,-1.734,-1.896,1.984,1.925,0.96,1.132,0.938,-0.434,2.009,0.498,1.182,1.174,0.842,-0.059,-1.058
Romania,120,0,0.369,0.401,-1.232,-0.424,-0.239,-1.587,-0.866,-0.686,-2.043,0.361,-0.847,1.455,-1.545,1.092,1.14
Romania,120,0,-0.173,0.076,-0.141,-0.073,-0.239,-1.044,-0.866,-0.369,-1.442,0.361,-0.096,1.455,-1.545,1.092,1.14
Romania,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,120,0,-0.266,-0.097,-0.506,0.546,0.746,-0.484,-1.09,-0.746,-0.539,-0.292,0.882,1.455,-1.043,1.092,1.828
Romania,120,0,-0.266,-0.097,-0.506,0.546,0.746,1.005,-1.09,-0.746,-0.539,-0.292,0.882,1.455,-1.043,1.092,1.828
Romania,120,0,-0.266,-0.097,-0.951,0.546,0.746,1.938,-1.09,-0.746,-0.539,-1.253,1.384,1.455,-1.043,1.092,2.226
Romania,120,0,-0.266,-0.097,-0.681,0.256,0.247,0.58,-1.396,-1.205,-0.539,-1.253,1.882,1.455,-1.043,1.092,2.226
Romania,192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,215,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,481,0,-0.714,-1.294,-0.66,1.502,1.665,-0.304,0.255,-0.55,-0.082,-0.534,-1.635,1.458,1.204,0.193,-0.782
Romania,481,0,-1.902,-1.269,-0.281,1.514,2.332,0.962,0.278,-0.575,-0.071,-0.841,-1.282,1.454,0.905,0.238,0.262
Romania,481,0,-0.71,-1.269,-0.281,1.514,1.684,0.962,0.278,-0.575,-0.071,-0.534,-0.503,1.454,0.905,0.238,-0.077
Romania,481,0,-1.872,-1.018,-0.621,1.514,1.684,1.917,0.792,-0.575,-0.071,-0.534,-0.503,1.454,1.25,0.238,0.623
Romania,481,0,-1.483,-1.018,-0.621,1.514,1.684,1.917,0.295,-0.575,-0.071,-0.534,-0.503,1.454,1.25,0.238,0.623
Romania,481,0,-1.483,-1.018,-0.621,1.514,1.292,1.917,0.295,-0.575,-0.071,-0.534,0.842,1.454,1.25,0.238,0.623
Romania,481,0,-1.924,-1.018,-0.865,1.514,1.713,1.917,0.295,-0.195,-0.071,-0.534,0.842,2.288,1.25,0.238,0.623
Romania,645,0,0.005,-1.945,0.322,1.981,0.542,1.915,0.285,-0.152,0.298,0.044,-0.823,1.015,0.792,-0.732,-1.366
Romania,660,0,-0.625,-0.873,-0.511,0.738,0.597,0.37,0.272,-0.561,-0.434,-0.23,0.206,2.25,1.247,-0.695,0.468
Romania,660,0,-0.625,-0.873,-0.511,0.738,1.246,1.015,0.272,-0.782,-0.076,-0.23,0.868,2.25,1.247,-0.695,0.468
Romania,916,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,916,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,1034,0,0.747,-0.302,-0.005,0.345,1.277,-0.1,-1.388,-0.569,-0.088,0.013,-1.642,0.842,-0.627,0.81,0.879
Romania,1034,0,0.756,-0.304,1.158,0.358,1.267,0.283,-0.855,-0.581,-0.058,0.042,-1.614,0.848,-1.045,0.749,0.873
Romania,1105,0,-1.02,-1.627,0.914,1.496,2.905,0.43,-1.11,-0.563,-0.686,-0.556,-1.819,1.479,1.209,0.744,0.526
Romania,1105,0,-1.02,-1.627,0.914,1.496,2.905,1.904,-1.11,-0.563,-0.686,-0.556,-1.819,1.479,1.209,0.744,0.526
Romania,1105,0,-1.02,-1.627,0.914,1.496,2.905,1.904,-1.11,-0.563,-0.686,-0.556,-1.066,2.266,0.804,0.744,0.526
Romania,1105,0,-1.02,-1.627,0.914,1.496,2.905,1.904,-1.11,-0.563,-0.487,-0.556,-1.066,2.266,0.804,0.744,0.526
Romania,1105,0,-1.02,-1.627,0.914,1.496,2.905,1.904,-1.11,-0.563,-0.487,-0.556,-1.066,2.266,0.804,0.744,0.526
Romania,1105,0,-1.02,-1.627,1.259,1.496,2.905,1.904,-1.11,-0.563,-0.487,-0.556,-1.066,2.266,0.561,0.744,0.526
Romania,1105,0,-1.02,-1.627,1.259,1.496,2.905,1.904,-1.11,-0.563,-0.335,-0.556,-0.285,2.266,0.561,0.744,0.526
Romania,1105,0,-1.02,-1.627,1.259,1.496,2.905,1.904,-1.11,-0.563,-0.335,-0.556,-0.285,2.266,0.561,0.744,0.526
Romania,1305,1,2.551,0.742,-3.624,-0.732,-1.638,-2.605,-3.889,-3.099,-3.47,-2.007,-2.054,0.449,0.902,-0.625,0.757
Romania,1305,1,2.551,0.742,-3.624,-0.732,-1.638,-2.605,-3.889,-3.099,-3.47,-2.007,-1.258,0.449,0.737,-0.625,0.757
Romania,1347,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,1373,0,0.446,-2.315,2.461,1.537,2.318,1.943,-0.313,0.527,0.572,0.348,-1.635,2.238,-0.557,0.175,-1.84
Romania,1373,0,0.446,-2.315,2.461,1.537,2.318,1.943,-0.313,0.527,0.572,0.348,-1.635,2.238,-0.557,0.175,-1.84
Romania,1373,0,0.752,-2.315,2.461,1.537,2.318,1.943,-0.313,0.527,0.572,0.348,-1.635,2.238,-0.557,0.175,-1.84
Romania,1443,0,-1.041,-1.065,-0.393,1.205,-1.15,-0.081,-0.858,-0.79,-1.074,-0.304,-0.049,0.42,0.874,-1.001,1.169
Romania,1443,0,-1.041,-1.065,-0.393,1.205,-1.15,-0.081,-0.858,-0.95,-1.074,-0.304,-0.807,0.42,0.874,-1.001,1.169
Romania,1443,0,-1.041,-1.065,-0.393,1.205,-1.15,-0.081,-0.858,-0.748,-1.074,-0.304,-0.069,0.42,0.874,-1.001,1.169
Romania,1443,0,-1.041,-1.065,-0.393,1.205,-1.15,-0.403,-0.858,-0.748,-1.074,-0.304,-0.069,0.42,0.994,-1.001,1.169
Romania,1451,1,1.393,0.106,-2.83,-0.038,-1.033,-2.315,-2.337,-2.084,-3.457,-1.193,-2.424,-0.872,1.367,-1.334,-0.075
Romania,1541,0,-0.62,-1.433,-0.004,1.208,0.779,0.152,-1.379,-0.586,-1.088,-0.849,-1.618,0.891,-0.891,0.272,0.269
Romania,1715,0,-0.205,-0.767,-2.111,-0.098,-0.513,-2.75,-0.834,-2.031,-1.763,0.338,-0.857,1.489,-0.435,0.8,1.77
Romania,1715,0,-1.001,-0.767,-0.88,0.754,0.375,0.619,-0.317,-0.993,-0.457,0.338,-0.857,1.489,-0.162,0.8,0.316
Romania,1715,0,-1.001,-0.767,0.252,1.47,1.261,0.978,-0.317,-0.564,-0.077,0.338,-0.857,1.489,0.246,0.8,-0.008
Romania,1715,0,-0.045,-0.767,-0.784,1.47,1.689,0.978,0.294,-0.564,-0.077,0.038,-0.108,1.489,0.611,0.8,0.664
Romania,1715,0,-0.353,-0.767,-1.063,1.47,0.435,0.09,0.294,-0.564,-0.431,0.038,-0.108,1.489,0.898,0.8,0.664
Romania,1750,0,-0.335,-1.69,-1.497,1.504,1.665,1.935,0.254,-0.982,-0.761,-1.557,-2.444,2.247,0.61,-0.457,-0.863
Romania,1750,0,-1.327,-1.69,-1.085,1.504,0.882,1.935,0.254,-0.982,-0.374,-1.252,-2.444,2.247,0.918,-0.457,-0.494
Romania,1750,0,-0.75,-1.377,-1.085,1.504,0.882,1.935,0.254,-0.982,-0.374,-1.252,-1.639,2.247,1.241,-0.457,-0.384
Romania,1750,0,-1.315,-1.141,-0.784,1.515,1.704,1.921,-0.291,-0.991,-0.373,-1.256,-0.876,2.276,1.009,-1.026,-1.707
Romania,2473,0,-0.896,-1.582,-0.283,0.75,0.063,0.814,-0.353,-0.179,-0.403,-0.548,-0.825,0.066,1.753,-1.042,-0.333
Romania,2474,0,3.375,1.284,-1.32,-0.158,-0.455,-0.541,-2.383,-1.764,-1.776,-1.238,-1.613,0.837,0.21,-0.359,0.545
Romania,3210,0,-1.006,-0.554,-1.09,1.525,0.508,0.438,-1.809,-0.495,-1.088,-1.618,-1.672,0.053,2.155,-1.848,-0.386
Romania,4002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,5662,0,-2.028,-2.066,-0.782,1.215,-1,1.313,-0.324,-0.333,-0.471,-0.231,0.682,-0.075,-0.016,-1.259,1.086
Romania,5940,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,5941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romania,5969,0,1.159,-1.222,-0.84,1.938,2.591,0.843,0.811,1.501,0.244,1.221,1.263,2.98,1.545,-1.589,-2.806
Slovakia,9,0,0.319,0.096,1.191,1.794,0.772,2.004,-0.101,0.344,0.395,2.005,0.658,-0.002,-1.026,0.906,-0.776
Slovakia,63,0,-2,-1.632,1.431,1.848,1.059,2.001,-0.135,-1.344,-1.341,-1.714,1.096,0.112,1.429,0.577,-1.627
Slovakia,63,0,-2,-1.632,1.445,1.854,1.07,2.001,-0.135,-1.344,-1.113,-1.423,1.291,0.112,1.594,0.577,-1.627
Slovakia,63,0,-2,-1.876,1.876,1.834,1.06,2.001,-0.135,-1.344,-1.113,-1.423,1.291,0.112,1.594,0.577,-1.627
Slovakia,63,0,-2,-1.65,1.876,1.834,1.06,2.001,-0.16,-1.344,-1.091,-1.423,1.291,0.112,1.46,0.577,-1.627
Slovakia,63,0,-2,-1.625,1.876,1.834,1.06,2.001,-0.137,-1.355,-1.086,-1.423,1.291,0.484,1.46,0.577,-1.61
Slovakia,63,0,-1.993,-1.628,1.891,1.849,1.06,2.001,-0.819,-1.353,-1.086,-1.455,1.291,0.484,1.459,0.578,-1.61
Slovakia,200,0,-1.075,-1.446,1.894,1.785,1.468,2.008,-0.117,0.841,0.877,1.979,1.545,1.492,-1.75,1.091,-1.594
Slovakia,200,0,-1.115,-1.225,1.901,1.785,1.493,2.008,-0.117,0.841,0.891,1.979,1.545,1.492,-1.762,1.8,-1.594
Slovakia,205,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovakia,217,0,0.378,-1.002,0.98,1.827,0.824,2.032,-0.128,1.311,0.895,2.025,0.74,1.188,0.772,-0.264,-0.789
Slovakia,226,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovakia,230,0,1.401,2.27,-0.173,0.605,-0.322,0.009,-0.138,0.333,0.094,1.073,-0.074,-0.753,-3.482,2.809,-1.597
Slovakia,258,0,-1.333,-2.483,1.874,1.817,2.917,2.078,-0.116,0.37,1.831,0.814,0.589,0.078,0.727,0.057,-1.592
Slovakia,258,0,-1.333,-2.483,1.896,1.817,2.919,2.078,-0.153,0.345,1.883,0.807,0.583,0.058,0.727,0.057,-1.402
Slovakia,258,0,-1.353,-2.483,1.907,1.817,2.255,2.078,-0.116,-0.045,1.866,0.807,0.583,0.039,1.183,0.057,-1.402
Slovakia,311,0,1.336,1.237,-0.521,1.82,-0.316,1.414,-0.74,0.302,-0.196,1.254,0.662,0.759,-0.54,0.658,-1.644
Slovakia,311,0,0.5,0.574,-0.542,1.827,-0.129,1.371,-0.744,0.307,-0.191,0.699,0.662,0.759,-1.054,0.553,-1.223
Slovakia,311,0,-0.247,0.087,-0.344,1.827,-0.321,1.371,-2.054,-0.789,-0.191,0.699,0.444,0.746,-1.226,0.553,-1.223
Slovakia,311,0,0.524,0.087,-0.531,0.932,-0.51,1.377,-2.054,-0.864,-0.75,0.699,0.549,1.173,-1.226,1.416,-0.652
Slovakia,311,0,-0.535,0.217,-0.702,0.932,-0.824,0.535,-3.561,-1.076,-0.728,0.699,0.539,1.165,-1.226,1.686,-0.387
Slovakia,340,0,1.585,2.007,-0.11,-0.316,-0.654,-0.073,-0.132,0.343,-0.196,2.011,0.414,0.344,-4.106,2.452,-1.656
Slovakia,349,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovakia,349,0,-0.749,-2.45,1.446,1.835,2.945,1.391,-0.121,-0.015,0.749,0.5,1.559,-0.699,0.432,0.649,-1.632
Slovakia,349,0,-1.349,-2.45,1.897,1.835,2.945,1.389,-0.121,-0.533,0.749,0.851,1.559,0.006,0.432,0.649,-1.436
Slovakia,349,0,-1.347,-2.494,1.893,1.835,2.964,1.386,-0.109,-0.524,0.787,0.812,1.559,0.051,0.442,0.653,-1.436
Slovakia,560,0,-0.396,1.74,-1.41,-0.51,-1.232,-0.731,-0.74,-0.275,-1.397,-0.069,1.347,-0.039,0.04,0.598,-0.532
Slovakia,560,0,-0.885,1.224,-1.793,-0.798,-1.257,-0.75,-0.71,-0.259,-1.361,-0.354,1.347,-0.023,-0.194,0.812,-0.029
Slovakia,560,0,0.214,0.602,-0.593,0.246,-0.81,0.136,-0.745,-0.749,-0.746,0.249,1.347,-0.023,-0.194,0.812,-1.239
Slovakia,560,0,-0.08,0.2,-0.104,0.243,-0.344,0.723,-0.743,-0.772,-0.749,0.567,1.347,-0.023,0.26,0.893,-1.239
Slovakia,656,1,3.905,1.306,-2.658,-0.688,-3.257,-1.264,-4.708,-3.106,-3.245,-1.804,-0.741,-1.51,0.378,0.132,-0.717
Slovakia,707,0,-1.996,-1.896,1.921,1.804,1.137,1.98,-0.158,0.865,1.535,1.089,1.442,1.186,0.801,-0.28,-1.399
Slovakia,707,0,-1.99,-1.914,1.311,1.804,1.406,1.98,-0.141,0.865,1.535,1.089,1.442,1.168,0.787,-0.292,-1.399
Slovakia,730,1,-0.058,0.186,-1.337,0.099,-1.952,-0.531,-2.354,-1.868,-2.553,-1.405,0.853,-0.706,1.324,0.099,-0.683
Slovakia,730,1,-0.337,0.189,-1.232,0.097,-1.646,-0.28,-2.356,-1.866,-2.553,-1.405,0.853,-0.821,1.324,0.122,-0.683
Slovakia,730,1,0.531,0.358,-1.555,0.307,-1.511,-0.304,-2.386,-2.131,-2.492,-1.121,0.723,0.125,1.098,0.647,-0.719
Slovakia,730,1,-0.053,0.357,-1.316,0.307,-1.262,-0.027,-2.423,-2.131,-2.492,-1.121,0.723,0.125,1.093,0.647,-0.712
Slovakia,730,1,0.21,-0.006,0.131,0.906,-0.934,0.454,-4.164,-2.125,-2.518,-1.14,0.741,0.066,0.677,1.098,-0.684
Slovakia,983,0,-1.975,-2.911,2.38,1.815,2.238,2.028,-0.138,0.8,2.261,2.028,1.41,1.082,1.637,-0.846,-1.612
Slovakia,1077,0,-0.756,-2.464,0.877,1.831,2.92,1.49,-0.143,0.311,0.787,0.833,1.501,-0.187,0.026,0.949,-1.583
Slovakia,1242,0,-0.704,-0.063,1.423,1.797,0.839,2.041,-0.099,0.324,0.881,1.997,0.637,1.433,-1.51,0.987,-1.608
Slovakia,1242,0,-0.701,-0.202,1.774,1.797,0.545,2.021,-0.099,0.879,0.909,1.997,0.637,2.347,-1.501,0.987,-1.608
Slovakia,1386,0,-0.315,-0.998,0.983,1.788,1.128,1.366,-0.83,2.245,0.691,2.029,1.323,1.952,1.98,-0.68,-2.173
Slovakia,1386,0,-0.439,-1.917,1.115,1.788,1.126,1.366,-0.815,2.034,0.657,2.029,1.586,2.022,1.841,-0.68,-1.794
Slovakia,1386,0,-0.827,-1.88,1.828,1.788,1.126,1.366,-1.774,2.024,0.668,2.001,1.853,2.022,1.841,-0.68,-1.794
Slovakia,1569,0,-1.296,-2.472,2.98,1.819,1.855,2.056,0.477,1.116,1.717,2.019,1.67,1.81,-1.262,1.146,-1.663
Slovakia,1569,0,-1.296,-2.446,2.973,1.819,1.832,2.049,0.508,1.107,1.717,2.019,1.67,1.81,-1.73,1.146,-1.663
Slovakia,1617,0,-1.991,-1.197,1.564,1.799,1.102,2.015,-0.122,-0.047,0.876,0.093,0.745,0.897,1.817,-0.247,-1.388
Slovakia,1617,0,-1.991,-1.898,1.825,1.799,1.09,1.965,0.539,-0.039,0.876,0.093,0.745,0.88,1.817,-0.247,-1.575
Slovakia,1617,0,-1.991,-1.898,1.825,1.799,1.09,1.965,0.56,-0.074,0.866,0.073,0.729,0.901,1.394,-0.341,-1.578
Slovakia,1617,0,-1.991,-1.886,1.779,1.799,1.379,1.965,-0.123,-0.03,0.882,0.057,0.729,0.071,1.407,-0.341,-1.578
Slovakia,2130,0,1.607,0.847,0.008,1.798,0.563,0.532,-0.778,-1.421,0.124,0.058,1.854,0.458,0.945,0.665,-1.825
Slovakia,2130,0,1.439,0.834,-0.362,1.798,0.334,0.532,-1.724,-1.422,0.134,-0.322,1.854,0.502,0.934,0.166,-1.825
Slovakia,2283,0,-1.736,-2.457,1.891,1.892,2.271,2.043,-0.124,-1.012,0.756,-0.622,0.653,-0.663,0.726,0.337,-1.664
Slovakia,4872,0,-0.783,-1.008,1.214,1.819,1.125,2.012,-0.77,0.217,0.382,0.688,0.992,0.477,0.522,0.923,-1.377
Slovakia,4873,1,2.229,1.52,-0.875,0.569,-0.492,0.869,-3.757,-3.116,-1.089,-0.022,1.93,0.063,-0.166,0.767,-0.774
Slovenia,96,1,2.598,0.968,-1.098,-0.461,-2.233,-0.953,-4.519,-2.561,-2.457,1.822,-0.774,-0.383,0.615,0.383,0.27
Slovenia,96,1,2.318,0.945,-0.929,-0.487,-1.7,-0.66,-3.877,-2.573,-3.119,1.815,-1.182,-0.374,0.608,0.398,0.268
Slovenia,96,1,2.318,0.97,-0.929,-0.487,-1.715,-0.66,-3.877,-1.956,-3.119,1.815,-1.182,-0.374,0.613,0.398,0.268
Slovenia,98,0,-0.538,-2.3,1.827,1.663,1.148,1.588,0.476,0.88,0.09,1.807,1.528,1.05,1.448,-1.308,-0.442
Slovenia,467,0,0.149,-0.473,1.878,1.645,1.158,1.561,0.492,0.298,0.124,1.876,0.413,1.785,-2.116,2.394,0.661
Slovenia,467,0,-0.234,-0.495,1.88,1.644,0.851,1.547,0.482,0.301,0.111,1.842,1.272,1.768,-2.102,2.374,1.09
Slovenia,467,0,0.161,-0.495,1.849,1.644,0.851,1.91,0.463,0.301,0.111,1.842,1.272,1.768,-1.755,2.374,1.09
Slovenia,467,0,-0.255,-0.492,0.968,1.644,0.851,1.551,0.481,0.609,0.111,1.842,1.272,1.768,-1.743,1.4,1.09
Slovenia,472,1,0.216,-0.604,1.761,1.642,-0.335,0.865,-2.272,-0.999,-1.559,0.012,-0.156,0.214,0.392,1.589,-0.664
